Cohort_Position,True_Family,Predicted_Family,ATTACK_Candidate_ID,ATTACK_Candidate_Name,Aggregated_Evidence_Level,Supporting_Feature_Count,Supporting_Features,Candidate_Positive_SHAP,Candidate_Normalized_SHAP_Support
966,Maze,Transponder,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.ninjections; malfind.uniqueInjections,0.42337706685066223,0.18002450528651368
966,Maze,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem; ldrmodules.not_in_load_avg,0.4264074079692364,0.18131303908636903
967,Maze,Ako,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,1.2311453521251678,0.4813068855612844
967,Maze,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem; ldrmodules.not_in_load,0.18377312272787094,0.07184470070681842
968,Maze,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_mem; ldrmodules.not_in_load,0.6335238069295883,0.29441750474599065
969,Maze,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_mem; ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg,0.8403548821806908,0.5548059263780426
970,Maze,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load; ldrmodules.not_in_load_avg,1.501263588666916,0.47956220601997995
971,Maze,Maze,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_csrss_handles_false_avg,0.2778266370296478,0.0948844104537489
971,Maze,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,1.546865239739418,0.5282913038623037
972,Maze,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.038689613342285156,0.021655408537671856
972,Maze,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_load; ldrmodules.not_in_mem_avg,0.2518576569855213,0.14097014635711913
973,Maze,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_load,0.21940388157963753,0.08789410195789556
974,Maze,Emotet,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init_avg,0.11014389991760254,0.05828755709739024
975,Maze,Conti,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.30297863483428955,0.1441300034065313
976,Maze,Transponder,T1014,Rootkit,MEDIUM_CANDIDATE,4,psxview.not_in_session_false_avg; psxview.not_in_deskthrd_false_avg; psxview.not_in_ethread_pool_false_avg; psxview.not_in_pslist_false_avg,0.5469244122505188,0.2369188320237024
976,Maze,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg,0.343365915119648,0.14874057501319657
977,Maze,Transponder,T1014,Rootkit,MEDIUM_CANDIDATE,4,psxview.not_in_deskthrd_false_avg; psxview.not_in_pslist_false_avg; psxview.not_in_ethread_pool_false_avg; psxview.not_in_pslist,0.5124138072133064,0.2322285001995966
977,Maze,Transponder,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.ninjections; malfind.uniqueInjections,0.2594965994358063,0.11760515670255317
978,Maze,Refroso,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init,0.15540046989917755,0.058979850252952395
979,Maze,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_mem; ldrmodules.not_in_load; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init,1.6504653990268707,0.3431948602375786
980,Maze,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_load; ldrmodules.not_in_init_avg,1.9318401515483856,0.42962675296246916
981,Maze,Maze,T1014,Rootkit,MEDIUM_CANDIDATE,4,psxview.not_in_csrss_handles_false_avg; psxview.not_in_session_false_avg; psxview.not_in_deskthrd_false_avg; psxview.not_in_ethread_pool_false_avg,0.9909875318408012,0.3806808014252463
981,Maze,Maze,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.2765722721815109,0.10624326829873044
981,Maze,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem,0.2751103341579437,0.10568167522054932
982,Maze,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem,0.4729854464530945,0.12497947303307735
983,Maze,Gator,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.07458563894033432,0.04019297360205437
983,Maze,Gator,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem; ldrmodules.not_in_load_avg,0.36591338366270065,0.19718470176220493
984,Maze,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_csrss_handles_false_avg,0.08154173940420151,0.028167486393073038
984,Maze,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init,0.25114699080586433,0.08675531694410875
985,Maze,Transponder,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.1370714157819748,0.05562790997257913
985,Maze,Transponder,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.42471157014369965,0.17236136982670094
985,Maze,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg,0.12679048255085945,0.051455582540547246
986,Maze,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_mem; ldrmodules.not_in_load_avg; ldrmodules.not_in_load; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg,1.554772488772869,0.4593223649706894
987,Maze,Maze,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_csrss_handles_false_avg,0.08454764634370804,0.028947157105314033
987,Maze,Maze,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.ninjections,0.07014912366867065,0.024017436220307383
987,Maze,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_mem; ldrmodules.not_in_load_avg; ldrmodules.not_in_load; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init,1.2010838687419891,0.411223315475773
988,Maze,Scar,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg,0.16051306203007698,0.10645329272081404
989,Maze,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_mem; ldrmodules.not_in_load; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg,0.8955586925148964,0.6160654221275697
990,Maze,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_pslist_false_avg,0.10145476460456848,0.037592965131394235
990,Maze,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.05814335495233536,0.021544390979218696
991,Maze,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_mem; ldrmodules.not_in_load_avg; ldrmodules.not_in_load; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg,1.4905898496508598,0.4871409913596966
992,Maze,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem; ldrmodules.not_in_load,1.1510483995079994,0.3441957544427983
993,Maze,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_load; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg,0.404499389231205,0.15452858159912208
994,Maze,Conti,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.08338261395692825,0.0536175697936053
994,Maze,Conti,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.34115666151046753,0.21937416256271003
994,Maze,Conti,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem,0.11189262568950653,0.07195037889308553
995,Maze,TIBS,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.6222712397575378,0.20324449931234986
996,Maze,Transponder,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_ethread_pool_false_avg; psxview.not_in_pslist_false_avg,0.14120325446128845,0.10928061971725571
996,Maze,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg,0.20932790264487267,0.16200393547881348
997,Maze,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.13441123068332672,0.03594793982656686
997,Maze,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.15702727437019348,0.04199654285949292
997,Maze,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg,0.47579868137836456,0.12725114025662293
998,Maze,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_ethread_pool_false_avg,0.04745437949895859,0.023179893308392156
998,Maze,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load,0.25801489874720573,0.12603173591316444
999,Maze,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_mem; ldrmodules.not_in_load_avg; ldrmodules.not_in_load; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg,1.5399158596992493,0.4393720140254402
1000,Pysa,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load,1.082466945052147,0.34161022796812684
1001,Pysa,Ako,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,1.364697441458702,0.43159415038156107
1001,Pysa,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load; ldrmodules.not_in_mem; ldrmodules.not_in_init; ldrmodules.not_in_load_avg,0.2572736330330372,0.08136440480593617
1002,Pysa,Ako,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_csrss_handles_false_avg,0.10164784640073776,0.04537903004008546
1002,Pysa,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_mem; ldrmodules.not_in_init_avg; ldrmodules.not_in_load,0.3110431097447872,0.13886014431849145
1003,Pysa,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_mem; ldrmodules.not_in_load; ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,0.7330339178442955,0.44563473502918977
1004,Pysa,Ako,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_csrss_handles_false_avg,0.12043950706720352,0.058016821695087914
1004,Pysa,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem,0.17814593017101288,0.08581453808732542
1005,Pysa,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_mem; ldrmodules.not_in_load; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,0.45141876488924026,0.32695512262511345
1006,Pysa,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_csrss_handles_false_avg,0.15627053380012512,0.0744852222290667
1006,Pysa,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load; ldrmodules.not_in_mem_avg,0.7117834985256195,0.33926646807563976
1007,Pysa,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_csrss_handles_false_avg,0.3784957230091095,0.17394320643698155
1007,Pysa,Zeus,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.8679312467575073,0.3988704094926176
1007,Pysa,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg,0.31634971499443054,0.14538310590165412
1008,Pysa,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem,0.365340881049633,0.17163185788791388
1009,Pysa,Pysa,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.45208611339330673,0.26203005448332406
1009,Pysa,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.04992202669382095,0.028934910821115108
1010,Pysa,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg,0.6652154698967934,0.29574586484676657
1011,Pysa,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.05817000940442085,0.021390139295199107
1011,Pysa,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_load; ldrmodules.not_in_mem_avg,0.311867356300354,0.11467913210244528
1012,Pysa,Pysa,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_deskthrd_false_avg; psxview.not_in_pspcid_list_false_avg,0.07388756051659584,0.052489964451103474
1012,Pysa,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_mem; ldrmodules.not_in_load; ldrmodules.not_in_init,0.34669554978609085,0.2462936515482905
1013,Pysa,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_load,0.29941732436418533,0.10756348402757883
1014,Pysa,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_init; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem,0.35622214898467064,0.16311208862382562
1015,Pysa,Ako,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,1.1151559501886368,0.4349473183331371
1015,Pysa,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg,0.20874419063329697,0.08141706630199606
1016,Pysa,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_ethread_pool_false_avg,0.03885534778237343,0.01944228735979329
1016,Pysa,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.056696817278862,0.0283697322719986
1016,Pysa,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_init; ldrmodules.not_in_mem; ldrmodules.not_in_load_avg,0.30854177102446556,0.15438692785240016
1017,Pysa,Emotet,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg,0.26348721235990524,0.11101878134331475
1018,Pysa,Reconyc,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.32478172332048416,0.14321382166486055
1018,Pysa,Reconyc,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load,1.0002828687429428,0.4410787987512713
1019,Pysa,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.11897797882556915,0.04354447910927759
1019,Pysa,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,6,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load; ldrmodules.not_in_init_avg; ldrmodules.not_in_init; ldrmodules.not_in_mem,0.7197097092866898,0.2634049150114111
1020,Pysa,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.0677124634385109,0.029145970628881385
1020,Pysa,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.05362987890839577,0.023084300823200756
1020,Pysa,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg,0.3780047073960304,0.16270732949109631
1021,Pysa,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_csrss_handles_false_avg,0.15627053380012512,0.0744852222290667
1021,Pysa,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load; ldrmodules.not_in_mem_avg,0.7117834985256195,0.33926646807563976
1022,Pysa,Refroso,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg,0.25560634955763817,0.09623030458791897
1023,Pysa,Pysa,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_ethread_pool_false_avg,0.07547901570796967,0.059138600225658575
1023,Pysa,Pysa,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.22806721925735474,0.1786930576363385
1023,Pysa,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem,0.08214059472084045,0.06435801723075084
1024,Pysa,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init,0.07839005440473557,0.048051495240499315
1025,Pysa,Pysa,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.ninjections; malfind.uniqueInjections,0.9750835597515106,0.3604041503215946
1025,Pysa,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init,0.0994124487042427,0.03674419361123497
1026,Pysa,Scar,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg,0.9311850517988205,0.4204206133222272
1027,Pysa,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,0.21065052598714828,0.10065469670447878
1028,Pysa,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem; ldrmodules.not_in_init; ldrmodules.not_in_load_avg,0.31554486230015755,0.24410215784517228
1029,Pysa,Pysa,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.ninjections,1.4343398809432983,0.3329941822401318
1029,Pysa,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_mem,0.5942418575286865,0.1379582928911424
1030,Pysa,Ako,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_csrss_handles_false_avg,0.1407831758260727,0.06964872796199413
1030,Pysa,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_mem; ldrmodules.not_in_init_avg; ldrmodules.not_in_load,0.31578319519758224,0.15622532826264374
1031,Pysa,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_ethread_pool_false_avg,0.04706603288650513,0.025761505430072325
1031,Pysa,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.07387245446443558,0.04043395034817092
1032,Pysa,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.03766966983675957,0.018476360577540676
1032,Pysa,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg,0.5033274255692959,0.246873918557911
1033,Pysa,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.ninjections,0.15474055707454681,0.06580501490497294
1033,Pysa,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_init,0.5147995874285698,0.21892382426599954
1034,Pysa,Scar,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load; ldrmodules.not_in_load_avg,0.4329163581132889,0.24613529321274177
1035,Pysa,180solutions,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.05323139578104019,0.03468227804458937
1035,Pysa,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init_avg,0.05280938744544983,0.03440732357049887
1036,Pysa,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.09867333620786667,0.04344398500924779
1036,Pysa,Shade,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.ninjections; malfind.uniqueInjections,0.08312331512570381,0.03659760777351881
1037,Pysa,Ako,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.12781409919261932,0.07717230713830743
1037,Pysa,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_mem; ldrmodules.not_in_init,0.15142254158854485,0.09142674369221002
1038,Pysa,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load_avg,0.3763132691383362,0.1902101066125212
1040,Pysa,Ako,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,1.0088847875595093,0.43460170163921036
1040,Pysa,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg,0.10704394057393074,0.046111785307153055
1041,Pysa,Maze,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_csrss_handles_false_avg,0.27325011044740677,0.10599983730221194
1041,Pysa,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load,1.660814717411995,0.6442672229721739
1042,Pysa,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem; ldrmodules.not_in_load_avg; ldrmodules.not_in_load,0.5547047480940819,0.27643360190521843
1043,Pysa,180solutions,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.ninjections,0.4550391733646393,0.22640816725262453
1043,Pysa,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg,0.4595062881708145,0.22863081386279394
1044,Pysa,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem; ldrmodules.not_in_load; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg,0.7452020943164825,0.3667885405092026
1045,Pysa,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.11612974852323532,0.05069603149125581
1045,Pysa,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.042975086718797684,0.018760622298253815
1045,Pysa,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg,0.2305913046002388,0.10066381946297344
1046,Pysa,Maze,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_csrss_handles_false_avg,0.05976289138197899,0.044155529451363834
1046,Pysa,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_mem; ldrmodules.not_in_load,0.39882251247763634,0.29466812579425183
1047,Pysa,Emotet,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.20329147577285767,0.08556356130714063
1047,Pysa,Emotet,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,0.3659449741244316,0.15402296190481163
1048,Pysa,CWS,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_ethread_pool_false_avg,0.06203653663396835,0.027142406317210245
1048,Pysa,CWS,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,0.34090960770845413,0.14915576516560464
1049,Pysa,Shade,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.ninjections; malfind.uniqueInjections,0.12678563222289085,0.057420906180307575
1050,Pysa,CWS,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_ethread_pool_false_avg; psxview.not_in_pslist_false_avg,0.1127716414630413,0.11142078682994008
1051,Pysa,Ako,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,1.0594005286693573,0.3133687237216564
1051,Pysa,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load,0.7046530172228813,0.20843506369692044
1052,Pysa,Ako,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,1.2200262993574142,0.4285712773321936
1052,Pysa,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg,0.33796315640211105,0.11871981916025935
1053,Pysa,Ako,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.07421666383743286,0.03864166816291465
1053,Pysa,Ako,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.9669682011008263,0.5034619237651939
1054,Pysa,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.045696765184402466,0.0265469059638657
1054,Pysa,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg,0.20063598453998566,0.11655671015349264
