Perturbation_Scale,Perturbation_Percent,Test_Local_Index,True_Family,Predicted_Family,Correct,Original_Confidence,Mean_Jaccard_Top5,Std_Jaccard_Top5,Mean_Jaccard_Top10,Std_Jaccard_Top10,Mean_SHAP_Rank_Spearman,Std_SHAP_Rank_Spearman,Prediction_Stability,Mean_Confidence_Change,Mean_Absolute_Confidence_Change
0.02,2.0,6265,CWS,Conti,0,0.1208188608288765,0.5059523809523808,0.14098475336103583,0.46304945054945057,0.11262666906265341,0.9177127272727272,0.02736822528721767,0.0,-0.09258883851580321,0.09258883851580321
0.02,2.0,9274,Shade,Shade,1,0.27419015765190125,0.5029761904761905,0.12609357240663607,0.4907051282051282,0.1166252115094032,0.8795013750180922,0.030229801023823992,0.15,-0.16560109802521766,0.16918495246209203
0.02,2.0,3887,Benign,Benign,1,0.9999668598175049,0.9166666666666666,0.14433756729740646,0.9545454545454547,0.07872958216222167,0.9808959685062331,0.013605879578310618,1.0,-0.001663479208946228,0.001663479208946228
0.02,2.0,8287,Scar,TIBS,0,0.322860985994339,0.6244047619047619,0.20141488611621128,0.5966533466533466,0.16113527492828872,0.9248876811594202,0.021448791551045707,0.6,-0.03840823695063591,0.17049576863646507
0.02,2.0,5350,Maze,Emotet,0,0.1503983438014984,0.4821428571428571,0.1316270499255713,0.598118548118548,0.12834868233877414,0.903947749312491,0.02409767422260869,0.05,-0.10596783603541553,0.10762153710238635
0.02,2.0,8264,Scar,Emotet,0,0.23107632994651794,0.6214285714285713,0.19312151192279678,0.5677655677655677,0.09017240750982541,0.9113438992618323,0.02903103046820009,0.1,-0.16401850566617213,0.17321822926751337
0.02,2.0,3962,Benign,Benign,1,0.9999700784683228,0.85,0.16583123951777,0.9363636363636363,0.08672174558335867,0.9865057957279287,0.011869480681092007,1.0,-0.0026893138885498045,0.0026893138885498045
0.02,2.0,9189,Shade,Zeus,0,0.33775120973587036,0.6309523809523808,0.08501700510170059,0.6262071262071262,0.1059039226658789,0.9243041190346577,0.02894188163902186,0.15,-0.25048698727041485,0.25048698727041485
0.02,2.0,8391,Scar,Gator,0,0.3058505058288574,0.34523809523809523,0.13363062095621217,0.38452380952380955,0.08781325526623822,0.8683311622521348,0.03313627096650442,0.0,-0.288490390923107,0.288490390923107
0.02,2.0,4585,Benign,Benign,1,0.9999693632125854,0.9166666666666666,0.14433756729740646,0.9818181818181818,0.05454545454545453,0.9870197565065247,0.012553576475693311,1.0,-0.0010865271091461183,0.0010865271091461183
0.02,2.0,7073,Transponder,Shade,0,0.30214324593544006,0.45138888888888884,0.17980996852105124,0.6585081585081585,0.09724080132221984,0.9102294109133015,0.030146256833763818,0.4,-0.08102206066250801,0.14180208519101142
0.02,2.0,7498,Emotet,Conti,0,0.25754886865615845,0.34424603174603174,0.12293183893702803,0.5361929736929736,0.11989077679014373,0.8682254545454544,0.03247834136545831,0.2,-0.16162497587502003,0.16162497587502003
0.02,2.0,216,Benign,Benign,1,0.9999698400497437,0.9333333333333333,0.13333333333333333,0.9181818181818182,0.09045340337332905,0.9861923161041044,0.009677628636033987,1.0,-0.001256045699119568,0.001256045699119568
0.02,2.0,6328,CWS,Gator,0,0.2952124774456024,0.4970238095238094,0.1509078254058002,0.44029304029304034,0.1003194992617776,0.8800875669416701,0.030728852937298164,0.15,-0.20586538178031333,0.20708421033923513
0.02,2.0,5734,180solutions,Shade,0,0.3207732141017914,0.3948412698412698,0.14822637060015684,0.40915750915750915,0.12320291061680193,0.8606925749023011,0.03774867588566488,0.0,-0.2461127184331417,0.2461127184331417
0.02,2.0,5419,Pysa,Shade,0,0.22322818636894226,0.36904761904761907,0.10975648163443913,0.4480634561516915,0.1444517721153099,0.8509299464466636,0.03814035064637149,0.2,-0.09329992700368166,0.11795214880257845
0.02,2.0,5481,Pysa,Transponder,0,0.34238436818122864,0.45138888888888884,0.17980996852105127,0.5067765567765568,0.11419101810786911,0.9237101449275362,0.0221174282935544,0.0,-0.24619277543388307,0.24619277543388307
0.02,2.0,8927,Ako,Gator,0,0.5390827059745789,0.556547619047619,0.15891296516919634,0.5335164835164834,0.10051775289855365,0.8876103632942536,0.03835729712362143,0.1,-0.41661070883274076,0.4265155643224716
0.02,2.0,7672,Reconyc,Refroso,0,0.6074556708335876,0.36904761904761907,0.10975648163443913,0.5662504162504163,0.12522103162698087,0.8508290909090908,0.04026747529883329,0.05,-0.5696872069616802,0.5696872069616802
0.02,2.0,9010,Ako,Reconyc,0,0.31101253628730774,0.4226190476190476,0.14446025118466185,0.6595071595071594,0.14745852975587498,0.9148574323346359,0.04059635772022904,0.0,-0.27724954528384843,0.27724954528384843
0.02,2.0,260,Benign,Benign,1,0.9998169541358948,0.7476190476190475,0.20208662070402805,0.8303030303030304,0.08430562268632459,0.9749362105416637,0.013514305355860913,1.0,-0.05911255776882172,0.05911255776882172
0.02,2.0,3067,Benign,Benign,1,0.9999734163284302,0.9166666666666666,0.14433756729740646,0.9636363636363636,0.07272727272727271,0.9906794488590801,0.007408828710812068,1.0,-0.0008131086826324463,0.0008131206035614013
0.02,2.0,4648,Benign,Benign,1,0.9999731779098511,0.8833333333333334,0.1589898669028243,0.9363636363636362,0.08672174558335867,0.9863490559160166,0.011050807676422829,1.0,-0.00034470856189727783,0.00034470856189727783
0.02,2.0,6324,CWS,Transponder,0,0.2576449513435364,0.4345238095238096,0.15395853757592334,0.6876456876456876,0.10818462830650159,0.9086702898550725,0.02162278376811825,0.0,-0.15466075567528606,0.15480615822598337
0.02,2.0,8570,Zeus,Ako,0,0.37242576479911804,0.5976190476190476,0.20060848479647017,0.6713286713286711,0.0886394095190282,0.9383521493703864,0.017973517374898183,0.55,-0.048581089824438095,0.06867109462618828
0.02,2.0,3079,Benign,Benign,1,0.9999452829360962,0.7357142857142855,0.2132115936657043,0.8818181818181816,0.08672174558335864,0.986225122111249,0.007881149210123176,1.0,-0.008731833100318909,0.0087320476770401
0.02,2.0,7726,Reconyc,180solutions,0,0.1866018921136856,0.5672619047619047,0.16440967545500465,0.47087912087912087,0.09106432650573072,0.8648170908039328,0.025099391228306667,0.15,-0.025553192757070065,0.10121533926576376
0.02,2.0,5558,Pysa,Zeus,0,0.22044554352760315,0.47023809523809523,0.12499999999999999,0.4356227106227106,0.09891131577942748,0.9061948829613501,0.02748314038994576,0.0,-0.1803253290709108,0.1803253290709108
0.02,2.0,1507,Benign,Benign,1,0.9999737739562988,0.8666666666666666,0.1632993161855452,0.9363636363636363,0.08672174558335867,0.9844718232849748,0.011898172357803952,1.0,-0.0008802235126495362,0.0008802235126495362
0.02,2.0,8418,Scar,Emotet,0,0.26374366879463196,0.5357142857142857,0.1184508853698357,0.49395604395604387,0.10207415025314381,0.9186749167752206,0.02324886672849678,0.0,-0.22230375251965598,0.22230375251965598
0.02,2.0,5083,Conti,Zeus,0,0.25836965441703796,0.5839285714285712,0.18873741342004716,0.4438967894850247,0.14883635286845817,0.9126075122482307,0.02945955226622313,0.05,-0.2077917456626892,0.2077917456626892
0.02,2.0,635,Benign,Benign,1,0.9999709129333496,0.8666666666666668,0.16329931618554522,0.9454545454545455,0.08331955809010616,0.9835897062039803,0.01267163584417415,1.0,-0.0031332463026046754,0.0031332463026046754
0.02,2.0,9132,Shade,Shade,1,0.49229735136032104,0.4821428571428571,0.1316270499255713,0.3602564102564102,0.07708773585624432,0.857493848603271,0.035826167697042645,0.05,-0.37897087149322034,0.37897087149322034
0.02,2.0,555,Benign,Benign,1,0.9999711513519287,0.7999999999999999,0.16329931618554525,0.8727272727272727,0.08331955809010616,0.9873733323613034,0.005800498998388927,1.0,-0.0031521260738372804,0.0031521260738372804
0.02,2.0,3981,Benign,Benign,1,0.9999717473983765,0.8047619047619048,0.1837502988721404,0.7848484848484848,0.11415035273840828,0.9759531967631405,0.010416433292873404,1.0,-0.002893140912055969,0.002893140912055969
0.02,2.0,9232,Shade,Pysa,0,0.503733217716217,0.5910714285714286,0.1597756984322829,0.7156177156177156,0.10197968696609494,0.9374349334875648,0.02795529896219053,0.9,-0.10875295400619507,0.10875295400619507
0.02,2.0,4983,Conti,Scar,0,0.18044079840183258,0.6505952380952381,0.253833281966754,0.6550949050949051,0.12067124694297571,0.9236145890038102,0.023465183900282006,0.1,-0.07699314553756267,0.08363011081237345
0.02,2.0,7150,Transponder,Transponder,1,0.6083027720451355,0.6029761904761903,0.15605117735745708,0.6644355644355644,0.14098598993364145,0.9176304347826086,0.03201109491156956,0.65,-0.23940844349563123,0.24964877180755138
0.02,2.0,8043,Refroso,Zeus,0,0.14958980679512024,0.6285714285714283,0.16329931618554522,0.4184065934065934,0.08283213811254041,0.9040355652331697,0.03293494472608807,0.1,-0.05346668269485235,0.06373874898999929
0.02,2.0,6323,CWS,Transponder,0,0.23073062300682068,0.5226190476190475,0.1746757605255885,0.6637529137529137,0.08198992129753004,0.9235615942028985,0.022664568583631292,0.15,-0.051923274621367456,0.1059418510645628
0.02,2.0,5076,Conti,Zeus,0,0.4353407621383667,0.4821428571428571,0.13162704992557128,0.4971477052359406,0.14852448125853612,0.9019996370894573,0.038354425909053365,0.3,-0.3211338999681175,0.3211338999681175
0.02,2.0,4451,Benign,Benign,1,0.9998407363891602,0.7404761904761904,0.2305838984846141,0.8181818181818183,0.12309149097933275,0.9590143617409055,0.018853477246065002,1.0,-0.015961888432502746,0.015961888432502746
0.02,2.0,2133,Benign,Benign,1,0.9999732971191406,0.9166666666666667,0.14433756729740646,0.9181818181818182,0.09045340337332908,0.9860501567398119,0.008237090774947406,1.0,-0.0009659111499786377,0.0009659111499786377
0.02,2.0,6168,CWS,Scar,0,0.19642767310142517,0.6244047619047619,0.20141488611621128,0.554945054945055,0.08410961540809549,0.915499909272364,0.017144189026839132,0.05,-0.14560940503142775,0.14560940503142775
0.02,2.0,1396,Benign,Benign,1,0.9998509883880615,0.8,0.16329931618554522,0.8409090909090908,0.10578969730127986,0.9701829846176278,0.012442940672281334,1.0,-0.05391991138458252,0.05391991138458252
0.05,5.0,4682,Benign,Benign,1,0.9999737739562988,0.8333333333333333,0.16666666666666669,0.9636363636363636,0.07272727272727271,0.9863599912517313,0.007975714755702744,1.0,-0.0032829880714416505,0.0032829880714416505
0.05,5.0,3966,Benign,Benign,1,0.9999704360961914,0.8833333333333332,0.1589898669028243,0.8742424242424243,0.09785345389374256,0.980320040825253,0.011733489527800123,1.0,-0.0014863252639770509,0.0014863252639770509
0.05,5.0,6493,Gator,Gator,1,0.6376500725746155,0.3601190476190476,0.11179547601781514,0.46483516483516485,0.08761319764366053,0.8910298161817918,0.028761394249853554,0.4,-0.431732528063003,0.4361364470445551
0.05,5.0,51,Benign,Benign,1,0.9998937845230103,0.7023809523809523,0.19452541236152612,0.722027972027972,0.09438940550135029,0.964853831012612,0.01661638405254644,1.0,-0.042329758405685425,0.042329758405685425
0.05,5.0,6307,CWS,Conti,0,0.19933195412158966,0.4436507936507936,0.22554768034686445,0.5326673326673326,0.13468541694171993,0.8377854545454545,0.044864979292786336,0.0,-0.14294736566953362,0.14294736566953362
0.05,5.0,6764,TIBS,TIBS,1,0.9861793518066406,0.5232142857142856,0.26113184109827386,0.7414918414918414,0.1743877978743573,0.9542173913043477,0.031433381076726746,0.55,-0.4673366189002991,0.4673366189002991
0.05,5.0,6007,180solutions,Emotet,0,0.3001534342765808,0.5714285714285714,0.11664236870396087,0.6089743589743589,0.06378124596837306,0.9213851498046026,0.02558198589483896,0.05,-0.262259799905587,0.262259799905587
0.05,5.0,5059,Conti,Zeus,0,0.19569000601768494,0.4553571428571429,0.15576028700154196,0.3716305753070459,0.1253667882542355,0.8702703683542005,0.03459903370484653,0.05,-0.15267062128987163,0.15267062128987163
0.05,5.0,6912,TIBS,Maze,0,0.5388067364692688,0.5146825396825396,0.2183769494784009,0.5762570762570762,0.10989654266280674,0.8738152173913045,0.03817028056925388,0.5,-0.24019141346216202,0.24151647239923477
0.05,5.0,6626,Gator,Gator,1,0.3858468234539032,0.2996031746031746,0.11645659199070786,0.33773073331896863,0.10721671973130671,0.8642169633810971,0.038374960549568564,0.05,-0.36034388015395963,0.36034388015395963
0.05,5.0,6774,TIBS,TIBS,1,0.9278537631034851,0.7761904761904762,0.19523809523809524,0.9287878787878787,0.1019889441063419,0.959536231884058,0.01867715352649145,1.0,-0.1344464138150215,0.1358556404709816
0.05,5.0,8647,Zeus,Gator,0,0.4742535948753357,0.550595238095238,0.1337300115396486,0.5460372960372959,0.1104104209488281,0.9077037197857866,0.028792819546228192,0.3,-0.2765027478337288,0.2812408462166786
0.05,5.0,4232,Benign,Benign,1,0.999915361404419,0.726190476190476,0.1729266553134994,0.8287878787878787,0.13961609438326095,0.9800758183276228,0.01173474923974831,1.0,-0.030294549465179444,0.030313003063201904
0.05,5.0,3301,Benign,Benign,1,0.9999709129333496,0.8333333333333333,0.16666666666666669,0.9454545454545455,0.08331955809010616,0.9816577968943644,0.009452539164197228,1.0,-0.005028170347213745,0.005028170347213745
0.05,5.0,6281,CWS,Transponder,0,0.2036837786436081,0.4271825396825396,0.24978661528313154,0.5866466866466865,0.13734889687984425,0.8555036231884058,0.04302367105752998,0.3,0.005237815342843533,0.09287433568388223
0.05,5.0,1938,Benign,Benign,1,0.999972939491272,0.85,0.16583123951777,0.9363636363636363,0.08672174558335867,0.9894109499161623,0.0075065546324010616,1.0,-0.00537530779838562,0.00537530779838562
0.05,5.0,3924,Benign,Benign,1,0.9971989393234253,0.7547619047619046,0.16854385031337707,0.8106060606060606,0.03302196169348997,0.9650324414959538,0.014602889250483494,1.0,-0.0017805159091949462,0.0020434379577636717
0.05,5.0,2440,Benign,Benign,1,0.9999690055847168,0.8166666666666667,0.16583123951777,0.9272727272727271,0.08907235428302465,0.9817124735729387,0.012865360890252626,1.0,-0.0075325101613998415,0.0075325101613998415
0.05,5.0,5265,Maze,Maze,1,0.4403502941131592,0.5464285714285714,0.1764517046719375,0.584082584082584,0.12392624281971902,0.909039855072464,0.038044471174068305,0.2,-0.22348833307623864,0.25292746648192405
0.05,5.0,4958,Conti,Ako,0,0.2706075608730316,0.42857142857142855,0.12198750911856664,0.571012321012321,0.11786809505311126,0.9053010565928498,0.03134557643997114,0.1,-0.13029729314148425,0.13029729314148425
0.05,5.0,7476,Emotet,Shade,0,0.20342783629894257,0.40178571428571425,0.1747017894314098,0.3974358974358974,0.11100245932136876,0.836441597915762,0.04564155976542344,0.1,-0.04779878412373364,0.1140158832538873
0.05,5.0,802,Benign,Benign,1,0.9999710321426392,0.8833333333333332,0.1589898669028243,0.8545454545454545,0.07272727272727271,0.9852008456659617,0.008212268050308266,1.0,-0.0014745235443115235,0.0014745235443115235
0.05,5.0,2871,Benign,Benign,1,0.9999607801437378,0.6523809523809523,0.1491472358415793,0.7666666666666666,0.0904534033733291,0.9737005176058903,0.011449200171988557,1.0,-0.019867518544197084,0.019867518544197084
0.05,5.0,7007,Transponder,CWS,0,0.36550164222717285,0.588095238095238,0.14851876355953042,0.8102564102564103,0.12268780758176916,0.9269989878542507,0.028544327309481612,0.05,-0.17411738261580467,0.17411738261580467
0.05,5.0,3883,Benign,Benign,1,0.9998937845230103,0.7309523809523808,0.19417538884383123,0.7541958041958041,0.11599278164991493,0.9704089815557337,0.013654569734518835,1.0,-0.04837926924228668,0.04837926924228668
0.05,5.0,6614,Gator,Shade,0,0.14836521446704865,0.32142857142857145,0.08748177652797064,0.41308177117000644,0.11644839763301836,0.8427702996092054,0.03615191307810198,0.05,-0.05335627978201955,0.07723997270222753
0.05,5.0,8622,Zeus,Shade,0,0.21795758605003357,0.2847222222222222,0.11752917195753115,0.4315341521223874,0.16177427550220666,0.8506440874222028,0.05555805600830091,0.35,-0.07968269125558436,0.12322856173850597
0.05,5.0,6057,180solutions,Emotet,0,0.2605852484703064,0.5,0.10910894511799618,0.5268731268731269,0.13827205190471992,0.8918294977565493,0.028210618584247095,0.0,-0.23999917680630461,0.23999917680630461
0.05,5.0,6821,TIBS,TIBS,1,0.37889450788497925,0.5821428571428571,0.17304545036248847,0.7754079254079255,0.09733790981912137,0.9287463768115941,0.022776747918583383,0.35,-0.22485203919932245,0.23378854868933557
0.05,5.0,8376,Scar,Shade,0,0.2202632576227188,0.24900793650793657,0.09295269639279896,0.40068681318681315,0.09872010427692754,0.8384968881169488,0.03968205023305818,0.15,-0.09968700921162962,0.13427110677585005
0.05,5.0,6620,Gator,Gator,1,0.3352084159851074,0.2628968253968254,0.08090641201826301,0.3886446886446886,0.11688095971361769,0.8353307280358951,0.032406795260446986,0.0,-0.3264401416687178,0.3264401416687178
0.05,5.0,7502,Emotet,Emotet,1,0.9244049787521362,0.47916666666666663,0.11492103914468942,0.6841491841491841,0.07700250190750087,0.9262628455637574,0.031015717610067307,0.15,-0.815597019996494,0.815597019996494
0.05,5.0,1719,Benign,Benign,1,0.999895453453064,0.6404761904761904,0.15683591957499482,0.7402097902097902,0.1240204417786523,0.9694102208937816,0.017049625086815418,1.0,-0.026742929220199586,0.026742929220199586
0.05,5.0,8293,Scar,CWS,0,0.3880627155303955,0.5029761904761905,0.12609357240663607,0.5815684315684315,0.10253990718194607,0.8957345286292654,0.03162380431906152,0.65,-0.07035137675702571,0.13506490550935268
0.05,5.0,7850,Refroso,CWS,0,0.2153172343969345,0.2946428571428571,0.0773236967664677,0.42568681318681323,0.10302473541283456,0.8857468189705029,0.022530658749213315,0.2,-0.051863086968660356,0.1393492601811886
0.05,5.0,3538,Benign,Benign,1,0.9999507665634155,0.5827380952380952,0.22950191927820768,0.8090909090909092,0.11582736274919027,0.9805059415324051,0.0106746254178942,1.0,-0.02739730477333069,0.02739730477333069
0.05,5.0,7438,Emotet,Scar,0,0.28280285000801086,0.5386904761904762,0.1334648055046349,0.6466033966033965,0.10933557066073957,0.9318417710034474,0.019924317279926957,0.05,-0.22543028355576097,0.22543028355576097
0.05,5.0,1943,Benign,Benign,1,0.9999697208404541,0.8833333333333332,0.1589898669028243,0.9363636363636362,0.08672174558335867,0.982426915506306,0.009936831116660319,1.0,-0.0031009376049041747,0.0031009376049041747
0.05,5.0,5049,Conti,Maze,0,0.20282988250255585,0.24801587301587297,0.13144747678612606,0.45572344322344316,0.0963260602401471,0.8360543478260869,0.03585235625102292,0.05,-0.12560246661305427,0.12560246661305427
0.05,5.0,7071,Transponder,Transponder,1,0.3345085084438324,0.738095238095238,0.15971914124998499,0.6058108558108557,0.09820895564140673,0.9371159420289858,0.018875700264930406,0.35,-0.1211647141724825,0.1258999217301607
0.05,5.0,7512,Emotet,Emotet,1,0.8014005422592163,0.42559523809523814,0.10219217091303211,0.42660256410256403,0.06564233575987677,0.8800079606310609,0.03820128591154844,0.05,-0.7626468250819016,0.7626468250819016
0.05,5.0,8743,Zeus,Pysa,0,0.3644769489765167,0.6214285714285714,0.19312151192279678,0.6993006993006992,0.08640444285711256,0.9284051474840946,0.030076813719850944,0.6,-0.055685991793870925,0.10541320815682412
0.05,5.0,8789,Pysa,Ako,0,0.4016123116016388,0.2757936507936508,0.11295591529754193,0.4426739926739927,0.11723485999419522,0.8841583441887393,0.028711686742495367,0.0,-0.3478614960797131,0.3478614960797131
0.05,5.0,976,Benign,Benign,1,0.9999699592590332,0.8166666666666667,0.16583123951777,0.9363636363636363,0.08672174558335867,0.9757344900488445,0.011973252720054615,1.0,-0.007863810658454895,0.007863810658454895
0.05,5.0,978,Benign,Benign,1,0.9999716281890869,0.85,0.16583123951777,0.9272727272727271,0.08907235428302465,0.9824123350586864,0.00821747207787523,1.0,-0.0015198826789855958,0.0015198826789855958
0.05,5.0,7811,Reconyc,Refroso,0,0.6703419089317322,0.37003968253968256,0.1622228580346624,0.5003663003663003,0.10849171291140983,0.9053636363636365,0.028752567689866063,0.1,-0.6147723636531737,0.6147723636531737
0.05,5.0,243,Benign,Benign,1,0.999968409538269,0.85,0.16583123951777,0.9545454545454545,0.07872958216222167,0.9735948093606475,0.010520416877215558,1.0,-0.004234567284584045,0.004234567284584045
0.05,5.0,6726,Gator,Zeus,0,0.30540260672569275,0.4791666666666667,0.11492103914468943,0.4493131868131869,0.08576156445922463,0.8760769370350205,0.03504065656077663,0.05,-0.25610006395727397,0.25610006395727397
0.05,5.0,4029,Benign,Benign,1,0.9999030828475952,0.7476190476190475,0.20208662070402805,0.9181818181818183,0.09045340337332905,0.9872639790041553,0.008189134722560344,1.0,-0.021138322353363038,0.021152019500732422
0.05,5.0,5189,Maze,Conti,0,0.30182984471321106,0.488095238095238,0.15971914124998496,0.6147852147852146,0.11368811815534417,0.9188472727272726,0.028319558057904804,0.1,-0.1911397319752723,0.21900709983892738
0.05,5.0,3297,Benign,Benign,1,0.9999675750732422,0.7999999999999999,0.16329931618554525,0.9454545454545455,0.08331955809010616,0.9740650287963841,0.005806784538205392,1.0,-0.004598399996757508,0.004598399996757508
0.05,5.0,1645,Benign,Benign,1,0.9999710321426392,0.9166666666666666,0.14433756729740646,0.9181818181818182,0.09045340337332905,0.9899066851352336,0.006329051162590085,1.0,-0.0015251576900482179,0.0015252053737640381
0.05,5.0,8886,Ako,Zeus,0,0.1517789512872696,0.4375,0.1149210391446894,0.3987637362637363,0.1189417234709071,0.8706369080021774,0.03625337256203128,0.05,-0.10743584670126438,0.11586691625416279
0.05,5.0,6672,Gator,Gator,1,0.6387476325035095,0.31448412698412703,0.09778244004293825,0.4448717948717949,0.09440659134577185,0.8702453321754231,0.0240227458484109,0.15,-0.5472110780887306,0.5472110780887306
0.05,5.0,3211,Benign,Benign,1,0.9999737739562988,0.8333333333333333,0.16666666666666669,0.9,0.09045340337332905,0.9869067580374719,0.0075593820845326195,1.0,-0.0027915924787521363,0.0027915924787521363
0.05,5.0,6265,CWS,Conti,0,0.1208188608288765,0.43154761904761907,0.13892785734504529,0.4502289377289378,0.09456797695605557,0.9081090909090908,0.02029935959580992,0.0,-0.08277336191385984,0.08536842968314887
0.05,5.0,9274,Shade,Shade,1,0.27419015765190125,0.44940476190476186,0.12524777031250484,0.4282509157509157,0.12220224190323345,0.8345274279924734,0.048122675791191845,0.0,-0.18735129307024181,0.18735129307024181
0.05,5.0,3887,Benign,Benign,1,0.9999668598175049,0.85,0.16583123951777,0.9272727272727271,0.08907235428302465,0.9783881315156375,0.012175295270941045,1.0,-0.005851632356643677,0.005851656198501587
0.05,5.0,8287,Scar,TIBS,0,0.322860985994339,0.5059523809523809,0.14098475336103586,0.5408424908424908,0.15323564107428603,0.8996811594202898,0.030171953464888903,0.15,-0.19061344908550382,0.1973682259209454
0.05,5.0,5350,Maze,Emotet,0,0.1503983438014984,0.4511904761904762,0.19162229595845579,0.49844322344322345,0.12866743569074532,0.890099869735128,0.04107170364967997,0.0,-0.12272529177425895,0.12272529177425895
0.05,5.0,8264,Scar,Emotet,0,0.23107632994651794,0.4910714285714285,0.12122268960962083,0.48044871794871796,0.12091528589593137,0.8778730641192645,0.033093790976809485,0.1,-0.18449145604972728,0.19080092658405193
0.05,5.0,3962,Benign,Benign,1,0.9999700784683228,0.8833333333333334,0.1589898669028243,0.9545454545454544,0.07872958216222167,0.985350295254064,0.00984032981299857,1.0,-0.0035998284816741942,0.0035998284816741942
0.05,5.0,9189,Shade,Zeus,0,0.33775120973587036,0.48511904761904756,0.14637895984949925,0.5135531135531135,0.0783968363408993,0.8830484485574305,0.038977660712656806,0.05,-0.29792365194298326,0.29792365194298326
0.05,5.0,8391,Scar,Gator,0,0.3058505058288574,0.3015873015873016,0.12617550075860828,0.38434065934065936,0.0844122186313617,0.8420031842524244,0.0432544218929278,0.0,-0.2925536526658107,0.2925536526658107
0.05,5.0,4585,Benign,Benign,1,0.9999693632125854,0.7833333333333332,0.1589898669028243,0.9454545454545455,0.08331955809010616,0.9768097980608005,0.00966695497615256,1.0,-0.006671413779258728,0.006671413779258728
0.05,5.0,7073,Transponder,Shade,0,0.30214324593544006,0.4353174603174604,0.20548544799416957,0.607455044955045,0.1455597337599335,0.8896475611521202,0.032667292009933555,0.3,-0.11856257133185863,0.17713649086654187
0.05,5.0,7498,Emotet,Conti,0,0.25754886865615845,0.308531746031746,0.11912613151773394,0.37541208791208786,0.08860166960492664,0.8125272727272727,0.04018440715641326,0.0,-0.19152607219293713,0.19152607219293713
0.05,5.0,216,Benign,Benign,1,0.9999698400497437,0.7999999999999998,0.16329931618554522,0.8636363636363636,0.07872958216222167,0.9840271196325728,0.008113822596017457,1.0,-0.003991401195526123,0.003991401195526123
0.05,5.0,6328,CWS,Gator,0,0.2952124774456024,0.49404761904761896,0.13690476190476186,0.45705128205128204,0.10463988032903032,0.8616478506296135,0.03487639862281056,0.0,-0.2658036483684555,0.2658036483684555
0.05,5.0,5734,180solutions,Shade,0,0.3207732141017914,0.40476190476190477,0.1533821276991086,0.32979422538246067,0.0849649461372281,0.8251555941525546,0.039977853177260055,0.0,-0.27236473984085025,0.27236473984085025
0.05,5.0,5419,Pysa,Shade,0,0.22322818636894226,0.3313492063492064,0.1491266462231234,0.3792313079077785,0.1418803605910314,0.8272470690403819,0.050867468780768366,0.1,-0.13161960220895708,0.14009906030260028
0.05,5.0,5481,Pysa,Transponder,0,0.34238436818122864,0.4037698412698412,0.18915661881739382,0.49633699633699635,0.07685763830900105,0.9030072463768116,0.018908677101617918,0.1,-0.21753725623711945,0.2322185686789453
0.05,5.0,8927,Ako,Gator,0,0.5390827059745789,0.4888888888888888,0.20963350904107572,0.5024475524475525,0.12497530779872877,0.87760167896946,0.03430995352075653,0.15,-0.4348844986408949,0.4348844986408949
0.05,5.0,7672,Reconyc,Refroso,0,0.6074556708335876,0.4117063492063492,0.13060243646148023,0.5122710622710622,0.1129326959973169,0.8502981818181817,0.036408527926642745,0.0,-0.5788171130698174,0.5788171130698174
0.05,5.0,9010,Ako,Reconyc,0,0.31101253628730774,0.373015873015873,0.1763084118374846,0.6104562104562105,0.12821609512365312,0.8999240121580547,0.04292807796431271,0.05,-0.2853109322648379,0.2853109322648379
0.05,5.0,260,Benign,Benign,1,0.9998169541358948,0.6809523809523809,0.1580062859336863,0.7954545454545455,0.05410173051926404,0.971852445870088,0.010150308752946305,1.0,-0.05859747231006622,0.05861482918262482
0.05,5.0,3067,Benign,Benign,1,0.9999734163284302,0.8833333333333334,0.1589898669028243,0.918181818181818,0.09045340337332906,0.9893015965590143,0.008217116351902724,1.0,-0.002432262897491455,0.002432262897491455
0.05,5.0,4648,Benign,Benign,1,0.9999731779098511,0.8166666666666664,0.16583123951777,0.8909090909090909,0.08907235428302462,0.9868046949041336,0.0071381306076285685,1.0,-0.003489130735397339,0.003489130735397339
0.05,5.0,6324,CWS,Transponder,0,0.2576449513435364,0.41071428571428575,0.13323231717618683,0.6060439560439559,0.09393640591919294,0.8991014492753624,0.025345132893608294,0.1,-0.13284957548603415,0.17001062771305442
0.05,5.0,8570,Zeus,Ako,0,0.37242576479911804,0.38988095238095244,0.12382526227806379,0.5526764901764901,0.11120028981727414,0.9192032132001735,0.01872181105153066,0.65,-0.05477268099784851,0.11966433525085449
0.05,5.0,3079,Benign,Benign,1,0.9999452829360962,0.6857142857142857,0.18220120447341895,0.8545454545454547,0.0727272727272727,0.9850951374207189,0.010098880386399061,1.0,-0.02063811719417572,0.02063811719417572
0.05,5.0,7726,Reconyc,180solutions,0,0.1866018921136856,0.4345238095238095,0.15395853757592334,0.4118797868797869,0.11563452296432955,0.8338418160786579,0.04323910958318287,0.0,-0.09907895494252443,0.10544253457337618
0.05,5.0,5558,Pysa,Zeus,0,0.22044554352760315,0.4988095238095238,0.1695707866959409,0.3907509157509157,0.0994085897626869,0.8896497913264378,0.02864123731327415,0.0,-0.18511473019607366,0.18511473019607366
